  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 796 20140913 152058.634 64.78795 -16.89973 11.946  0.91  0.65
 797 20140913 152630.663 64.66004 -17.52539  8.109  3.39  2.39
 798 20140913 152819.552 64.65725 -17.53484  7.366  2.17  1.89
 799 20140913 153606.560 64.62051 -17.38100  5.325  3.52  2.04
 800 20140913 153958.619 64.79044 -16.89635 11.608  1.24  1.04
 801 20140913 154239.785 64.67068 -17.54172  6.408  2.06  1.44
 802 20140913 154851.855 64.67812 -17.38697  7.370  1.68  1.42
 803 20140913 155442.385 64.78628 -16.91087 11.943  1.16  1.26
 804 20140913 160958.626 64.86893 -16.85789 12.921  1.15  0.90
 805 20140913 161119.714 65.14655 -16.27601  9.448  0.50  0.71
 806 20140913 163025.891 65.06744 -16.51234  4.563  0.99  1.01
 807 20140913 163304.466 65.14675 -16.34271  4.708  0.63  1.07
 808 20140913 164346.754 64.79927 -16.89641 13.188  1.01  0.72
 809 20140913 164959.907 64.78999 -16.89384  1.077  0.64  0.57
 810 20140913 171255.043 65.15075 -16.28020  5.492  1.11  1.21
 811 20140913 171813.364 64.66883 -17.63033  6.801  1.15  1.19
 812 20140913 173248.091 64.81480 -16.88943  3.348  0.59  0.29
 813 20140913 174044.719 64.66644 -17.53205  6.184  1.31  1.11
 814 20140913 175210.878 65.16213 -16.34077  7.490  0.76  1.01
 815 20140913 180247.682 63.71516 -23.16228 10.933  2.02  1.58
 816 20140913 181218.604 63.71906 -23.15722  9.814  1.35  1.41
 817 20140913 181733.516 64.62300 -17.37716 12.205  1.74  1.59
 818 20140913 181853.777 64.79519 -16.89063 11.693  0.86  0.65
 819 20140913 182742.079 65.14404 -16.33615  5.885  0.85  1.01
 820 20140913 183052.727 65.16660 -16.33806  4.756  0.56  0.65
 821 20140913 183740.923 63.71412 -23.14609 11.811  1.79  1.72
 822 20140913 183942.261 64.79086 -16.91232 11.840  0.77  0.65
 823 20140913 184142.123 64.81353 -16.91052 13.937  1.14  0.91
 824 20140913 184223.865 64.66958 -17.52927  6.942  1.56  0.98
 825 20140913 185103.246 64.65079 -17.56676  2.953  0.95  0.39
 826 20140913 185127.218 64.78889 -16.83780  0.584  0.82  0.80
 827 20140913 190119.332 65.14316 -16.34034  9.274  0.63  0.98
 828 20140913 190617.399 64.78963 -16.89848 11.359  0.69  0.66
 829 20140913 191053.554 64.79642 -16.91719 13.804  0.82  0.77
 830 20140913 191309.500 65.17329 -16.33570  6.776  0.55  0.65
 831 20140913 193125.852 64.79382 -16.92513 15.094  0.96  0.80
 832 20140913 193829.137 64.80031 -16.89746 14.904  0.94  0.81
 833 20140913 195024.581 64.79529 -16.91371 14.260  1.01  0.83
 834 20140913 195321.462 64.79440 -16.91781 14.515  0.92  0.66
 835 20140913 195526.068 64.84935 -16.86148 10.574  0.74  0.67
 836 20140913 200434.923 64.78757 -16.90385 11.376  0.50  0.59
 837 20140913 200922.030 64.64526 -17.59944  7.876  1.32  1.16
 838 20140913 202515.198 64.68587 -17.49673 10.229  1.63  1.96
 839 20140913 202543.632 64.68375 -17.51231  8.593  1.99  2.07
 840 20140913 202721.887 64.80253 -16.90556 14.283  0.87  0.67
 841 20140913 203059.142 64.82011 -16.88537 13.643  0.75  0.78
 842 20140913 203521.424 63.82678 -22.72103  4.959  1.19  1.06
 843 20140913 203545.738 65.07901 -16.52463  2.835  0.93  0.87
 844 20140913 204127.556 63.80710 -22.78636  6.815  1.55  1.11
 845 20140913 204344.830 64.70575 -16.97481 11.070  0.81  0.89
 846 20140913 205548.960 65.14224 -16.34318  8.230  1.39  1.55
 847 20140913 205612.530 65.14684 -16.33993  6.695  1.28  1.18
 848 20140913 205804.377 64.76725 -16.85999 12.863  0.87  0.74
 849 20140913 210612.752 64.80573 -16.90337 14.859  0.82  0.64
 850 20140913 211613.070 64.85878 -16.87180 12.014  0.74  0.77
 851 20140913 212043.293 64.82311 -16.88847 13.551  0.81  0.66
 852 20140913 212453.031 64.79293 -16.91358 15.327  0.82  0.74
 853 20140913 212728.387 64.67710 -17.54336  4.967  1.93  1.33
 854 20140913 213939.592 64.67283 -17.41192  7.297  1.91  1.85
 855 20140913 214249.529 65.16841 -16.34153  6.932  0.84  1.01
 856 20140913 215500.938 64.78469 -16.91400 14.503  1.08  0.89
 857 20140913 215839.214 64.79675 -16.89768 14.708  1.00  0.79
 858 20140913 220936.984 65.16843 -16.34025  7.718  0.83  0.85
 859 20140913 221515.812 64.79451 -16.90962 14.879  0.80  0.72
 860 20140913 221817.362 64.79955 -16.91757 15.896  0.98  0.79
 861 20140913 222142.070 64.84989 -16.86919  9.375  1.14  0.48
 862 20140913 223933.995 64.80190 -16.90500 14.680  0.95  0.61
 863 20140913 224038.728 64.79848 -16.91683 11.173  0.56  0.61
 864 20140913 224308.206 65.17110 -16.32821  6.438  0.92  0.67
 865 20140913 225159.989 64.79872 -16.89993 13.531  1.24  1.01
 866 20140913 225630.199 64.79397 -16.89551 12.170  0.83  0.73
 867 20140913 225931.852 64.79496 -16.89534 11.644  0.67  0.35
 868 20140913 230125.210 64.79332 -16.93198  0.801  0.29  0.52
 869 20140913 231310.345 64.84743 -16.86913  6.425  0.64  0.42
 870 20140913 231828.262 64.79038 -16.91173 10.932  0.80  0.57
 871 20140913 231953.232 64.67834 -17.46901  6.444  1.47  1.89
 872 20140913 232553.301 64.79898 -16.89975 14.542  0.85  0.52
 873 20140913 233729.242 64.79357 -16.91235  9.697  0.82  0.56
 874 20140913 233837.945 64.83332 -16.86996 12.562  1.05  0.48
 875 20140913 234025.585 63.58399 -19.12972 17.720  0.62 -0.02
 876 20140913 234332.610 65.17981 -16.27496  2.708  1.22  1.10
 877 20140913 234714.437 64.87815 -16.84299  8.726  0.73  0.69
 878 20140914 000458.423 65.13885 -16.32179  7.585  0.80  1.03
 879 20140914 002555.157 64.70383 -17.40642  7.262  1.95  1.33
 880 20140914 002720.159 66.30544 -16.83324  6.955  0.64  0.87
 881 20140914 002816.948 65.12927 -16.32020 10.815  0.61  0.92
 882 20140914 004641.899 65.14528 -16.30213  2.658  1.90  1.51
 883 20140914 010334.344 65.12904 -16.32595 10.505  1.00  0.90
 884 20140914 010437.501 64.81050 -16.84932 11.239  0.84  0.75
 885 20140914 012413.466 64.77391 -16.90517 15.989  0.87  0.76
 886 20140914 012717.911 64.79098 -16.90025 11.586  0.68  0.69
 887 20140914 014739.345 64.62648 -17.37464  2.736  3.42  2.25
 888 20140914 020047.981 64.75822 -16.93875 13.581  1.92  1.50
 889 20140914 022326.864 64.78731 -16.90474 11.414  0.69  0.70
 890 20140914 023652.950 64.68573 -17.47097  8.147  1.54  1.61
 891 20140914 024121.140 64.66119 -17.54752  7.087  1.58  1.70
 892 20140914 024724.524 64.80613 -16.87526 11.336  1.04  0.83
 893 20140914 030255.640 64.71620 -16.97771 14.463  1.25  1.04
 894 20140914 030903.889 64.81341 -16.77112  0.044  0.82  0.83
 895 20140914 032259.069 64.80089 -16.88145 13.147  0.99  0.91
 896 20140914 032919.813 64.61562 -17.46835  3.485  1.72  1.49
 897 20140914 041025.128 64.62289 -17.57239  6.717  3.40  2.16
 898 20140914 041220.834 64.68276 -17.43942  8.646  3.14  1.27
 899 20140914 051041.077 64.67099 -17.31318  0.716  2.62  1.73
 900 20140914 051605.090 64.86086 -16.86048  7.585  1.02  1.02
 901 20140914 052835.942 65.05415 -16.20868  0.926  1.52  1.81
 902 20140914 053939.887 66.23258 -18.34808 10.744  2.46  2.22
 903 20140914 061855.539 64.63515 -17.55569  3.373  1.98  1.55
 904 20140914 063054.100 64.68431 -17.40866  6.933  1.88  1.50
 905 20140914 065401.804 64.61320 -17.47628  0.502  3.99  3.14
 906 20140914 070300.628 64.65588 -17.53457  8.097  1.74  1.62
 907 20140914 071057.594 64.64568 -17.60413  7.429  2.08  1.78
 908 20140914 084204.564 65.05492 -16.41569 17.222  1.40  1.37
 909 20140914 090817.816 64.81858 -16.88823  4.531  1.27  1.09
 910 20140914 090840.114 64.66521 -17.32769  0.193  2.32  2.36
 911 20140914 092220.227 64.67662 -17.38623  7.097  1.82  1.84
 912 20140914 092302.107 64.66857 -17.38407  7.891  2.21  2.30
 913 20140914 093753.528 64.81521 -16.93942 14.043  1.04  1.04
 914 20140914 102430.610 64.18201 -16.68729  5.839  1.70  1.67
 915 20140914 112329.697 63.64279 -19.32734  0.044  2.07  2.37
 916 20140914 112350.580 64.65517 -17.46235  7.791  1.59  1.67
 917 20140914 112432.808 64.67884 -17.45618  2.788  3.80  2.79
 918 20140914 140642.610 64.66560 -17.42084  3.005  5.34  3.82
 919 20140914 141359.366 66.23398 -18.34310 10.054  1.11  1.24
 920 20140914 142056.666 64.79058 -16.92495 12.174  2.27  1.88
 921 20140914 142504.602 64.85627 -16.83113 12.565  0.91  0.81
 922 20140914 144320.042 64.82873 -16.89647  8.861  0.81  0.74
 923 20140914 145404.522 64.80293 -16.90169  7.439  1.02  1.11
 924 20140914 150027.790 64.79110 -16.90985  7.680  0.75  0.59
 925 20140914 150327.368 64.79983 -16.92570 12.257  0.96  0.75
 926 20140914 151211.265 64.77571 -16.93749 10.411  1.14  0.86
 927 20140914 151443.652 65.13321 -16.34042  6.478  0.74  0.91
 928 20140914 151925.870 64.85315 -16.85965 10.230  2.01  1.90
 929 20140914 153040.982 64.79543 -16.89905  2.164  0.87  0.78
 930 20140914 155113.829 64.78642 -16.90004  7.024  1.05  0.93
 931 20140914 155525.316 64.80109 -16.90304  8.890  1.35  0.87
 932 20140914 162141.737 64.80449 -16.92248  8.273  0.99  0.83
 933 20140914 162245.904 64.80957 -16.90358 10.805  0.68  0.52
 934 20140914 162314.082 64.79592 -16.91840 14.817  1.01  0.79
 935 20140914 164324.016 64.80413 -16.91980  9.217  1.17  1.08
 936 20140914 165317.145 64.79520 -16.89172  7.442  0.85  0.72
 937 20140914 165709.606 65.03748 -16.58995  4.199  0.86  0.85
 938 20140914 165824.671 65.04160 -16.57820  4.131  1.25  1.08
 939 20140914 170512.657 64.81028 -16.88718  8.223  0.74  0.57
 940 20140914 170538.198 65.04331 -16.58150  4.430  0.64  0.78
 941 20140914 170728.785 65.04496 -16.57898  4.393  1.12  0.92
 942 20140914 171052.882 65.06658 -16.52818  1.427  0.90  0.59
 943 20140914 171358.359 64.79533 -16.91641  8.122  1.30  1.30
 944 20140914 173508.395 64.79432 -16.90766  8.138  0.75  0.59
 945 20140914 174730.571 64.79508 -16.88924  6.649  0.64  0.42
 946 20140914 180130.145 64.79916 -16.89429  8.415  0.87  0.58
 947 20140914 180255.129 64.64271 -17.60081  3.509  2.01  1.57
 948 20140914 180412.633 64.79186 -16.91975 11.107  0.93  0.79
 949 20140914 181218.102 65.03619 -16.59115  4.000  1.19  0.82
 950 20140914 181714.400 65.04428 -16.57795  4.421  0.89  0.71
 951 20140914 183958.409 64.71581 -16.96934 12.632  0.95  0.91
 952 20140914 185121.943 65.12278 -16.34833 10.628  1.00  1.07
 953 20140914 190223.574 65.12769 -16.35157 10.631  0.99  0.98
 954 20140914 190306.507 64.65501 -17.54187  9.946  1.22  1.17
 955 20140914 190838.523 64.67587 -17.64205  8.073  1.64  1.42
 956 20140914 193925.478 64.67669 -17.47199  5.167  2.87  1.04
 957 20140914 194200.778 65.04072 -16.58146  4.157  0.80  0.86
 958 20140914 194412.513 64.62326 -17.36218  7.733  1.77  1.85
 959 20140914 194924.773 64.80351 -16.91674  8.817  1.16  0.95
 960 20140914 195143.385 65.06322 -16.54752  2.697  0.38  0.43
 961 20140914 195151.262 65.04498 -16.58068  4.359  0.61  0.42
 962 20140914 195328.911 65.04340 -16.56092  5.255  0.69  0.52
 963 20140914 200016.943 64.85674 -16.86028  4.043  0.59  0.65
 964 20140914 200955.341 64.85470 -16.83637 12.249  1.29  0.50
 965 20140914 201413.722 65.85988 -16.98056  4.575  0.12 -0.26
 966 20140914 202531.322 64.79600 -16.92388 11.038  1.48  1.49
 967 20140914 205533.299 64.80169 -16.90332 11.254  1.25  1.07
 968 20140914 211453.130 64.78357 -16.91669 11.067  0.79  0.62
 969 20140914 212237.849 65.04481 -16.57823  4.555  0.82  0.71
 970 20140914 212506.420 65.04551 -16.57688  4.562  0.64  0.64
 971 20140914 212935.309 64.71831 -17.54229  2.980  0.92  1.18
 972 20140914 214419.833 65.04340 -16.57839  5.495  0.94  0.93
 973 20140914 215220.662 65.04395 -16.56964  6.474  1.43  1.04
 974 20140914 215516.155 65.04382 -16.57971  4.484  0.61  0.63
 975 20140914 220601.522 64.80572 -16.89955  9.050  1.42  1.05
 976 20140914 220639.063 64.81948 -16.89459  7.232  1.17  0.68
 977 20140914 220859.144 64.83108 -16.88848  9.144  1.43  0.70
 978 20140914 221123.931 65.05915 -16.57817  4.383  0.67  0.37
 979 20140914 221219.829 64.81687 -16.89759  7.492  1.09  0.85
 980 20140914 221234.571 64.83787 -16.85810  3.746  0.70  1.07
 981 20140914 221237.398 64.85848 -16.84859  6.707  1.12  1.07
 982 20140914 222532.203 64.82646 -16.89537  8.484  0.72  0.54
 983 20140914 222921.502 65.14303 -16.29622  7.407  0.50  0.51
 984 20140914 223417.818 64.86110 -16.87112  5.556  0.97  0.89
 985 20140914 223503.547 64.84892 -16.86465  9.325  0.70  0.72
 986 20140914 223927.536 64.68477 -17.04427 15.667  1.40  1.27
 987 20140914 224107.270 64.86407 -16.85538  6.192  0.96  0.70
 988 20140914 224247.462 64.70308 -17.00865 11.070  0.85  0.75
 989 20140914 224611.732 64.82883 -16.87244  8.376  1.22  0.54
 990 20140914 225319.886 64.86232 -16.85545  7.966  1.54  1.68
 991 20140914 230216.422 64.78731 -16.90699  7.188  0.76  0.86
 992 20140914 231329.026 65.17172 -16.42098  6.730  0.82  0.86
 993 20140914 231905.211 64.79477 -16.89065  8.785  0.89  0.78
 994 20140914 232146.556 64.81766 -16.91212  5.779  0.80  0.93
 995 20140914 234243.058 65.03968 -16.58063  4.382  1.49  1.29
 996 20140914 234325.162 65.04203 -16.57969  4.449  1.08  1.04
 997 20140914 234535.481 65.04125 -16.57981  4.376  2.17  2.15
 998 20140914 234626.302 65.04108 -16.57998  4.384  1.46  1.38
