  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 797 20140829 070213.756 64.66930 -17.40495  9.145  2.86  2.73
 798 20140829 070254.114 64.85058 -16.85734 12.125  1.62  1.69
 799 20140829 072132.802 64.84373 -16.86470 10.797  2.12  1.90
 800 20140829 072506.383 64.85804 -16.84798 11.786  1.35  1.20
 801 20140829 072750.096 64.60772 -17.51126  2.619  2.18  1.93
 802 20140829 081625.507 64.62467 -17.36574  6.055  3.43  2.70
 803 20140829 090938.707 64.86181 -16.84737  9.971  2.46  2.25
 804 20140829 093504.210 64.86008 -16.84599 11.103  1.92  1.86
 805 20140829 100927.255 64.86246 -16.84971 10.406  2.31  1.95
 806 20140829 101556.741 64.86480 -16.84552 13.100  1.48  1.32
 807 20140829 103534.188 64.84686 -16.86089 10.202  2.83  2.32
 808 20140829 111459.413 64.67436 -17.46095  6.751  4.78  3.23
 809 20140829 113524.266 64.81346 -16.90886  9.930  2.24  2.03
 810 20140829 114037.899 64.85518 -16.85945 13.983  1.43  1.50
 811 20140829 122146.700 64.68294 -17.42961  9.207  5.21  3.91
 812 20140829 131750.352 64.86127 -16.84836  8.042  2.81  2.94
 813 20140829 132758.073 64.86010 -16.84817 11.162  2.21  1.93
 814 20140829 134132.841 64.86333 -16.84354 10.991  2.67  2.45
 815 20140829 134855.479 64.86475 -16.85104 11.026  2.38  1.96
 816 20140829 141736.711 64.81796 -16.90076 10.178  2.34  2.06
 817 20140829 143125.041 64.79117 -16.96317 10.877  2.67  2.71
 818 20140829 143639.860 64.84856 -16.85667 11.723  1.86  2.07
 819 20140829 151851.778 64.80956 -16.90491 10.897  2.66  2.16
 820 20140829 152803.945 64.78993 -16.91860 11.185  2.58  2.23
 821 20140829 162744.631 64.66698 -17.45751  4.924  4.12  2.81
 822 20140829 162936.928 64.78468 -16.90988 13.852  1.96  1.94
 823 20140829 170112.523 63.83810 -22.64744  7.898  1.10  0.57
 824 20140829 171142.526 65.10947 -16.38478  6.598  2.18  2.06
 825 20140829 172415.609 64.86142 -16.84598 10.145  1.69  1.56
 826 20140829 172527.962 64.86423 -16.85270 12.923  1.51  1.26
 827 20140829 174502.116 64.85964 -16.84490  9.709  2.82  2.65
 828 20140829 175250.449 64.86379 -16.84955 11.438  2.05  2.06
 829 20140829 180722.281 64.87065 -16.84031  9.890  2.14  1.74
 830 20140829 181557.888 64.80331 -16.90951 14.667  2.31  1.99
 831 20140829 185242.739 64.86047 -16.84960 12.933  2.16  2.08
 832 20140829 185329.375 64.78206 -16.92631  8.472  2.26  1.69
 833 20140829 185442.121 64.84007 -16.86891 12.641  2.36  1.99
 834 20140829 185827.854 64.85361 -16.85785 10.861  1.38  1.04
 835 20140829 190017.519 64.86771 -16.84539 11.883  1.39  1.45
 836 20140829 190350.774 64.86893 -16.83946 12.356  2.13  1.79
 837 20140829 191235.814 64.78458 -16.96791  9.988  2.14  2.10
 838 20140829 193854.530 64.86784 -16.84284 11.318  2.21  1.81
 839 20140829 194155.986 64.86938 -16.84075 11.968  1.95  1.83
 840 20140829 194323.924 64.86081 -16.84811 13.250  1.55  1.44
 841 20140829 194345.462 64.79618 -16.91529 10.780  1.83  1.72
 842 20140829 194520.785 64.86560 -16.81414 15.023  1.66  1.45
 843 20140829 194554.564 64.87397 -16.83982 12.981  1.46  1.29
 844 20140829 194614.843 64.87150 -16.84147 12.127  1.94  1.71
 845 20140829 194805.098 64.86531 -16.84248 11.724  1.87  1.65
 846 20140829 201056.231 64.81506 -16.90584 12.248  1.41  1.30
 847 20140829 201153.135 64.87276 -16.84105 12.053  1.33  1.40
 848 20140829 201223.720 64.87225 -16.83852 11.877  3.00  2.66
 849 20140829 201535.444 64.85153 -16.85973  9.543  1.84  1.29
 850 20140829 201556.596 64.87235 -16.84220 12.031  2.44  2.11
 851 20140829 201635.006 64.89117 -16.83193 10.740  2.07  1.95
 852 20140829 202605.346 64.87030 -16.83739 11.853  2.22  1.86
 853 20140829 204509.179 64.87327 -16.84668 10.879  1.68  1.70
 854 20140829 213432.236 64.86198 -16.84845 12.422  2.29  2.13
 855 20140829 213700.415 64.87253 -16.83399  7.810  2.75  2.41
 856 20140829 214208.133 64.83785 -16.86296 12.546  1.12  0.99
 857 20140829 214428.844 64.84486 -16.87132 13.371  1.48  1.52
 858 20140829 214448.233 64.88113 -16.85506  3.494  2.01  1.79
 859 20140829 214656.297 64.86788 -16.83953  9.815  1.98  1.46
 860 20140829 220330.996 64.85169 -16.87013 10.471  1.42  1.43
 861 20140829 220928.249 64.80731 -16.92024 13.502  1.96  1.67
 862 20140829 225931.129 64.81431 -16.90709  9.856  2.01  1.40
 863 20140829 230009.305 66.21834 -18.26643 10.489  0.55  0.81
 864 20140829 231004.947 64.80835 -16.91694 14.084  1.18  1.13
 865 20140829 231043.443 64.68082 -17.45221  6.863  2.27  2.20
 866 20140829 231156.688 64.80206 -16.92310 14.525  1.45  1.47
 867 20140829 233254.609 64.87323 -16.84117 12.787  1.65  1.58
 868 20140829 233409.063 64.86095 -16.84785  9.412  2.53  2.26
 869 20140829 235530.784 64.76190 -17.88753  1.759  1.70  1.70
 870 20140830 001116.495 64.77682 -17.86353  1.348  2.36  2.08
 871 20140830 001219.958 64.81308 -16.91622 14.937  1.64  1.28
 872 20140830 002953.761 64.79494 -16.91963 12.701  3.30  1.93
 873 20140830 003601.060 64.85824 -16.85503 12.692  1.76  1.72
 874 20140830 003928.293 64.86270 -16.85046 11.643  1.23  1.13
 875 20140830 004358.574 64.78025 -16.92336 14.909  1.29  1.16
 876 20140830 004446.841 64.86326 -16.85125 11.867  1.11  0.98
 877 20140830 004546.770 64.87429 -16.84104 12.610  1.64  1.48
 878 20140830 004715.847 64.86306 -16.85476  2.074  1.01  0.83
 879 20140830 004759.926 64.79383 -16.92928 12.882  1.77  1.23
 880 20140830 004944.329 65.12688 -16.34820  1.585  0.84  1.13
 881 20140830 005945.811 66.55572 -17.67785 11.287  1.26  1.36
 882 20140830 010519.454 64.86726 -16.85003 12.864  1.86  1.78
 883 20140830 010556.024 65.11500 -16.36806  5.283  2.34  1.82
 884 20140830 010656.411 64.79270 -16.90545 14.547  2.36  1.93
 885 20140830 010835.230 64.79354 -16.93186 15.915  1.53  1.23
 886 20140830 011559.269 64.78223 -16.92676 15.020  1.25  1.30
 887 20140830 011617.775 64.78693 -16.90139 11.000  1.38  0.92
 888 20140830 011635.163 64.80406 -16.91014 11.918  1.72  1.58
 889 20140830 011746.254 64.81765 -16.90563 13.636  1.70  1.14
 890 20140830 012047.485 65.08740 -16.49727  1.210  0.99  0.94
 891 20140830 012146.201 64.80228 -16.92531 15.142  1.50  0.96
 892 20140830 012206.948 64.86800 -16.83677 12.866  1.15  1.12
 893 20140830 012227.217 64.95691 -16.55866  0.981  1.18  0.88
 894 20140830 012611.930 65.10585 -16.39208  8.165  2.24  1.97
 895 20140830 012840.119 64.80741 -16.90778 13.974  2.28  1.97
 896 20140830 013046.805 64.77425 -16.94171 15.143  1.41  1.49
 897 20140830 013243.791 64.84400 -16.88538  4.293  1.51  1.17
 898 20140830 013341.724 64.83303 -16.85479 15.108  0.94  1.31
 899 20140830 013437.196 64.79239 -16.91647 13.889  1.92  1.85
 900 20140830 013531.218 64.98132 -16.47901 16.867  2.06  1.26
 901 20140830 014406.306 64.85227 -16.85580 12.245  1.52  1.37
 902 20140830 014615.884 65.10844 -16.38735  7.291  2.16  1.83
 903 20140830 014826.551 64.86595 -16.83868 11.895  1.23  1.14
 904 20140830 015018.236 64.85551 -16.85701 13.503  1.56  1.45
 905 20140830 015037.613 64.80464 -16.92919 14.666  1.78  1.22
 906 20140830 015107.569 64.84654 -16.87528 10.001  1.62  1.33
 907 20140830 015155.259 64.86410 -16.86521  7.265  1.33  1.17
 908 20140830 015316.973 65.11352 -16.37614  7.917  2.20  2.04
 909 20140830 015449.188 64.77241 -16.92960 14.567  1.76  1.60
 910 20140830 015517.422 64.84926 -16.85539 11.260  1.72  1.65
 911 20140830 015607.158 64.61277 -17.60564  0.309  1.90  1.48
 912 20140830 015733.700 64.80727 -16.91200 13.882  2.03  1.54
 913 20140830 015824.828 64.85636 -16.86755 10.739  2.00  2.01
 914 20140830 015853.625 64.85031 -16.84111 10.933  1.65  1.22
 915 20140830 015951.826 64.88651 -16.85145  3.311  1.34  1.03
 916 20140830 020645.422 64.87642 -16.83838 12.381  2.38  1.93
 917 20140830 021053.249 64.84758 -16.86865  9.440  2.61  2.18
 918 20140830 021417.577 65.09902 -16.38306 13.191  1.75  1.46
 919 20140830 022021.149 64.84596 -16.86170 13.667  2.42  2.15
 920 20140830 023459.382 64.85264 -16.85767 13.915  2.33  2.01
 921 20140830 023534.358 64.67564 -17.46269  8.295  4.45  3.00
 922 20140830 024833.897 65.11930 -16.36799  2.726  0.99  1.02
 923 20140830 024847.124 63.66407 -19.15935  0.050  0.78  0.39
 924 20140830 024902.214 64.78609 -16.91065 14.137  2.37  2.27
 925 20140830 025128.530 64.85584 -16.85689 13.155  1.23  1.29
 926 20140830 025148.840 64.87294 -16.83908 13.528  2.11  1.84
 927 20140830 025240.483 64.79166 -16.91318 11.214  2.22  2.10
 928 20140830 030113.462 64.86070 -16.84771 10.104  2.65  2.34
 929 20140830 030431.540 66.78309 -18.54932 14.033  1.46  1.27
 930 20140830 031245.152 65.11241 -16.38554  5.328  0.97  1.13
 931 20140830 032400.591 64.85916 -16.84652 10.099  1.56  1.50
 932 20140830 032438.846 64.62659 -17.42027  8.309  1.84  1.49
 933 20140830 033319.426 64.86086 -16.84748 12.895  1.79  1.69
 934 20140830 033357.645 64.86211 -16.85143 12.420  2.48  2.11
 935 20140830 034430.776 64.66368 -17.52259  8.640  2.48  1.61
 936 20140830 034804.900 64.65763 -17.56064  7.495  1.62  1.28
 937 20140830 035046.048 65.10829 -16.85093  7.213  1.75  1.50
 938 20140830 035055.830 65.12022 -16.83385  4.803  2.18  1.78
 939 20140830 035514.729 64.79320 -16.92284 13.747  1.90  1.92
 940 20140830 035630.965 64.83613 -16.87774 11.451  1.80  1.32
 941 20140830 040516.057 64.86151 -16.84731 12.675  2.90  2.65
 942 20140830 041219.657 64.65354 -17.54996  1.126  1.10  0.74
 943 20140830 041307.670 64.79560 -16.92365 14.090  1.50  1.23
 944 20140830 041433.706 64.78629 -16.91444 14.183  2.19  2.12
 945 20140830 041541.464 64.65517 -17.53200  6.826  2.02  2.09
 946 20140830 041848.666 65.04167 -16.56548  5.340  0.96  0.71
 947 20140830 042102.216 65.03274 -16.66472  5.146  1.34  0.07
 948 20140830 042136.082 64.78612 -16.91990 14.761  1.56  1.59
 949 20140830 042145.727 64.82511 -16.88549 11.781  2.05  1.85
 950 20140830 042523.179 64.85787 -16.85384 11.976  2.12  1.60
 951 20140830 043039.079 64.40944 -20.71664 10.289  1.19  0.76
 952 20140830 043040.386 64.40593 -20.72390 10.515  1.20  0.80
 953 20140830 043315.760 65.03900 -16.58863  2.864  0.79  0.72
 954 20140830 045740.838 64.65998 -17.56195 10.083  1.45  1.02
 955 20140830 051321.200 65.10661 -16.87011  6.420  1.71  1.23
 956 20140830 051713.044 63.93835 -21.37346  6.182  0.84  0.60
 957 20140830 051843.791 64.78360 -16.92233 15.585  2.38  1.98
 958 20140830 051927.192 64.82851 -16.89591 15.403  1.10  0.97
 959 20140830 051951.285 64.84454 -16.87523  2.444  0.79  0.84
 960 20140830 052053.280 64.81592 -16.88876 11.643  1.70  0.90
 961 20140830 052114.587 64.81203 -16.91006 13.248  1.09  1.01
 962 20140830 052456.082 64.83727 -16.88411  7.295  1.84  1.48
 963 20140830 052706.863 64.78558 -16.91818 13.267  1.84  1.61
 964 20140830 052806.942 64.84471 -16.86940 14.252  1.50  1.38
 965 20140830 053006.906 64.80369 -16.91077 13.094  2.13  2.06
 966 20140830 053435.163 64.84886 -16.86418 11.817  1.25  1.09
 967 20140830 053759.819 64.83195 -16.86081 12.197  1.64  1.18
 968 20140830 054340.895 65.02487 -16.54881  6.836  1.98  1.82
 969 20140830 054454.504 64.78674 -16.92138 13.882  1.66  1.27
 970 20140830 054539.810 64.78532 -16.92448 14.927  1.53  1.34
 971 20140830 054941.875 64.83941 -16.87429 13.862  1.37  1.26
 972 20140830 055107.485 64.86264 -16.84743 13.299  2.03  1.98
 973 20140830 060259.457 64.87428 -16.84338 11.713  2.09  1.90
 974 20140830 061843.926 64.67808 -17.46496  9.120  4.15  2.78
 975 20140830 061912.853 64.80230 -16.88937 11.215  4.16  2.56
 976 20140830 064109.886 65.09806 -16.85850  2.187  2.61  2.29
 977 20140830 064202.493 64.12782 -21.36218  2.702  0.01  0.11
 978 20140830 064243.782 64.79451 -16.90347 12.919  2.44  2.10
 979 20140830 070302.171 64.61080 -17.45727  2.864  5.36  4.23
 980 20140830 071952.016 64.78692 -16.90919 13.554  2.43  2.37
 981 20140830 073351.968 65.11638 -16.45149  0.946  1.64  1.24
 982 20140830 075046.150 63.65092 -19.31748  0.044  2.05  1.14
 983 20140830 075204.020 64.84581 -16.86020 13.495  2.74  2.52
 984 20140830 075337.083 64.78866 -16.90555 11.663  2.68  2.50
 985 20140830 081550.744 64.76348 -16.94034 12.514  2.29  2.14
 986 20140830 082458.845 64.80880 -16.90587 13.096  2.26  1.96
 987 20140830 083346.370 65.05997 -16.44571 15.439  2.10  1.53
 988 20140830 085416.464 65.03613 -16.45980 19.245  1.32  0.66
 989 20140830 085935.163 65.11765 -16.36007  9.141  0.80  0.74
 990 20140830 091938.455 64.83411 -16.89134  6.281  1.90  1.65
 991 20140830 092628.089 64.99270 -16.52721 13.644  1.22  0.59
 992 20140830 093620.935 64.79462 -16.90697 10.564  2.29  2.01
 993 20140830 094327.877 64.87095 -16.84655 12.265  1.95  1.72
 994 20140830 095059.818 65.09700 -16.43097  2.360  1.72  1.29
 995 20140830 095935.053 64.77477 -16.93191 11.433  2.23  2.03
 996 20140830 100559.993 64.71230 -16.96466 12.768  2.21  1.70
 997 20140830 102424.304 64.86395 -16.85116  9.287  1.90  1.48
 998 20140830 103940.190 65.02666 -16.49922  3.435  2.20  1.94
 999 20140830 104050.119 64.84275 -16.86970 13.238  1.99  1.69
1000 20140830 104240.020 64.86920 -16.83425 10.535  1.43  1.26
1001 20140830 105249.172 64.86179 -16.84757 12.698  1.40  1.12
1002 20140830 105324.714 64.87480 -16.84191 12.692  1.32  1.19
1003 20140830 110101.049 64.80502 -16.90677  9.375  1.61  1.62
1004 20140830 112643.514 64.85969 -16.85546 11.006  1.40  1.26
1005 20140830 112745.047 64.76424 -16.94884 12.575  1.89  1.24
1006 20140830 112812.973 64.88541 -16.82953 12.464  1.47  1.38
1007 20140830 113921.771 64.81320 -16.91039 11.651  2.56  2.16
1008 20140830 120405.112 64.86992 -16.83980  7.184  2.18  2.02
1009 20140830 121829.432 64.85960 -16.84850 13.082  1.47  1.18
1010 20140830 122955.472 64.87051 -16.84211  6.851  2.26  1.74
1011 20140830 123606.710 65.10747 -16.86745  4.507  2.10  1.74
1012 20140830 130119.830 64.79543 -16.90826 13.280  2.51  2.40
1013 20140830 131843.517 64.86366 -16.84902 12.315  1.81  1.60
1014 20140830 134000.269 64.67802 -17.47762  7.822  2.11  1.91
1015 20140830 134536.969 64.86932 -16.84752 10.376  2.11  2.12
1016 20140830 143012.578 64.80947 -16.91408  9.710  2.32  1.84
1017 20140830 145508.143 65.12621 -16.34652  1.112  2.57  2.63
1018 20140830 145556.421 65.12692 -16.35493  0.926  2.34  2.42
1019 20140830 153204.095 64.76102 -16.94084 12.890  2.21  1.82
1020 20140830 153720.420 64.80697 -16.87051 14.655  1.39  1.07
1021 20140830 154936.551 66.16831 -17.53929 11.844  0.65  1.04
1022 20140830 160433.550 64.87347 -16.84234 11.390  2.16  1.70
1023 20140830 161244.027 66.27367 -18.50866  9.305  1.36  1.86
1024 20140830 161617.862 66.27301 -18.50869  9.693  1.69  1.99
1025 20140830 171034.976 64.85995 -16.84855 10.253  2.38  2.15
1026 20140830 172107.791 64.80313 -16.90755 12.487  2.09  1.87
1027 20140830 173116.598 64.86014 -16.84822 13.200  2.62  2.33
1028 20140830 173333.556 64.86217 -16.85000 11.748  2.39  2.22
1029 20140830 174803.024 65.10931 -16.37948  8.840  2.03  1.96
1030 20140830 175739.425 64.80029 -16.91052 12.903  2.40  2.04
1031 20140830 182941.663 64.79233 -16.90452 11.411  2.71  2.30
1032 20140830 183340.126 65.11189 -16.38298  3.279  2.09  1.98
1033 20140830 184738.717 65.09153 -16.43396  4.017  1.69  1.30
1034 20140830 185720.570 64.75526 -16.94777 11.796  1.76  1.62
1035 20140830 185857.461 64.75920 -16.95036 14.461  1.43  1.11
1036 20140830 190009.208 64.78652 -16.87062 11.464  0.95  0.68
1037 20140830 190030.053 64.75140 -16.95221 13.025  1.16  0.83
1038 20140830 190816.873 64.79091 -16.91481 14.468  1.50  1.17
1039 20140830 190852.259 65.12726 -16.34482  1.989  2.07  1.77
1040 20140830 191624.480 64.80944 -16.91294 13.496  1.66  1.21
1041 20140830 191750.275 64.69373 -17.42169  4.285  1.63  0.92
1042 20140830 191952.937 64.84040 -16.88006 12.899  1.61  1.19
1043 20140830 192016.231 64.81002 -16.90835  7.339  0.79  0.64
1044 20140830 192056.030 65.16379 -17.07171  0.042  1.93  1.49
1045 20140830 192223.531 64.78545 -16.91003 12.629  0.92  0.91
1046 20140830 192330.375 65.02351 -16.53644  4.963  1.38  0.74
1047 20140830 192416.554 64.67332 -17.56563  7.007  2.01  1.53
1048 20140830 192711.213 64.79624 -16.91715 14.610  1.82  1.16
1049 20140830 192803.842 64.86704 -16.84712 11.671  1.36  1.19
1050 20140830 192828.361 64.86792 -16.84490 12.164  2.14  1.79
1051 20140830 192853.030 64.87411 -16.83920 10.344  1.78  1.71
1052 20140830 193013.696 64.86012 -16.84587  9.945  1.28  0.86
1053 20140830 193149.793 64.86808 -16.84201 10.919  1.50  1.34
1054 20140830 193306.043 64.77871 -16.92481 12.479  1.10  1.07
1055 20140830 193537.174 64.87393 -16.84307  8.259  1.96  1.42
1056 20140830 194213.904 64.85895 -16.84432 11.887  1.56  0.95
1057 20140830 194345.933 64.83732 -16.87686 13.124  1.43  1.30
1058 20140830 194408.566 64.88561 -16.82829 10.900  1.28  1.32
1059 20140830 194459.927 64.78963 -16.92523 14.246  1.08  0.76
1060 20140830 194524.960 64.81198 -16.91702 13.622  1.12  0.88
1061 20140830 194659.108 64.79436 -16.90628 10.028  1.91  1.43
1062 20140830 194843.085 64.75740 -16.95222 13.906  1.26  1.47
1063 20140830 195208.774 64.79421 -16.90918 12.019  1.46  0.89
1064 20140830 195432.386 64.79382 -16.90842 10.966  1.55  1.20
1065 20140830 195454.696 65.10896 -16.38644  4.564  1.43  1.41
1066 20140830 200003.994 64.61973 -17.45541  5.011  3.69  2.28
1067 20140830 200758.967 64.84231 -16.88166  9.900  1.50  1.39
1068 20140830 202122.670 64.82357 -16.88564 11.337  1.38  1.08
1069 20140830 202146.329 64.78674 -16.93638 15.588  1.58  1.20
1070 20140830 202218.054 64.81371 -16.92891 14.856  1.45  1.11
1071 20140830 202251.938 64.66988 -17.56775  6.512  1.66  1.21
1072 20140830 202338.370 64.85923 -16.85075  9.421  1.71  1.61
1073 20140830 202410.920 64.84542 -16.86102 10.579  1.80  1.26
1074 20140830 202434.507 64.79218 -16.90470 10.555  1.30  1.02
1075 20140830 203058.506 64.83511 -16.87931 11.275  1.51  1.15
1076 20140830 203144.971 64.79149 -16.91954 15.419  1.47  1.12
1077 20140830 203517.844 64.80170 -16.91322 13.171  1.59  1.21
1078 20140830 204013.943 65.12679 -16.35072  2.553  1.61  1.28
1079 20140830 204050.458 64.78954 -16.90747 11.434  1.57  1.02
1080 20140830 204248.374 64.86878 -16.83898 11.592  1.32  1.13
1081 20140830 204413.271 65.03957 -16.49429  5.364  1.63  1.40
1082 20140830 204456.229 64.83168 -16.88933 13.820  1.32  1.09
1083 20140830 204816.875 64.79047 -16.90504 11.130  1.19  0.95
1084 20140830 204846.824 64.83823 -16.88104  6.084  1.84  1.37
1085 20140830 205058.186 64.79201 -16.91369 13.377  1.79  1.54
1086 20140830 205312.320 64.79034 -16.91486 14.687  1.79  1.41
1087 20140830 210104.907 64.83690 -16.91196 11.995  0.95  0.93
1088 20140830 210139.145 66.27222 -18.49905 11.135  2.70  3.13
1089 20140830 210244.718 64.80503 -16.91500 13.275  1.50  1.24
1090 20140830 210305.426 64.78683 -16.90711 12.036  1.57  1.29
1091 20140830 210429.131 64.85804 -16.84709 10.061  3.08  2.72
1092 20140830 210716.274 64.86268 -16.84421 12.050  2.29  1.76
1093 20140830 210841.094 64.85771 -16.84641 11.653  2.22  1.74
1094 20140830 211338.119 64.86026 -16.84366  6.909  1.97  1.76
1095 20140830 211635.285 64.83571 -16.87242 12.566  2.11  1.78
1096 20140830 211837.974 66.27348 -18.51026  8.126  1.65  1.98
1097 20140830 212220.696 64.87149 -16.84104 12.430  1.13  0.75
1098 20140830 212346.115 64.82040 -16.90104 11.798  1.60  1.45
1099 20140830 212716.113 64.82077 -16.89931  6.994  1.97  1.59
1100 20140830 212716.130 64.81796 -16.89534 10.045  2.01  1.59
1101 20140830 212731.927 64.81771 -16.90097 12.502  2.41  2.02
1102 20140830 212807.004 64.77452 -16.92698 10.897  1.97  1.74
1103 20140830 213159.468 66.27454 -18.51272  8.046  1.47  1.80
1104 20140830 213416.483 64.79164 -16.91106 13.538  1.74  1.15
1105 20140830 213714.874 64.79969 -16.91586  9.141  1.85  1.47
1106 20140830 213841.343 64.67709 -17.58238  6.637  1.70  0.98
1107 20140830 213932.696 64.77685 -16.92192  7.318  0.84  0.72
1108 20140830 214040.559 64.78881 -16.92281 11.412  1.06  0.96
1109 20140830 214118.710 64.80811 -16.90739 11.738  0.71  0.75
1110 20140830 215334.817 64.79852 -16.91198 12.972  1.62  1.06
1111 20140830 215549.184 64.81944 -16.87909 12.332  1.25  0.79
1112 20140830 215914.269 64.79299 -16.91141 14.350  1.64  1.48
1113 20140830 220151.045 65.11726 -16.36829  1.376  1.60  1.54
1114 20140830 223049.968 65.11950 -16.35228  2.480  1.65  1.87
1115 20140830 223655.441 64.82982 -16.89318 14.246  1.33  1.27
1116 20140830 224015.747 64.81723 -16.90821 12.779  1.49  1.32
1117 20140830 224201.182 64.81103 -16.90952 12.496  1.24  1.20
1118 20140830 225341.231 64.87519 -16.84162 12.482  1.34  1.22
1119 20140830 225552.629 64.84957 -16.85614 11.445  1.68  1.49
1120 20140830 230537.326 64.87474 -16.84264 11.911  1.77  1.51
1121 20140830 230729.331 64.86766 -16.83979  7.229  1.59  1.31
1122 20140830 231017.577 64.87146 -16.84237  4.809  1.71  1.74
1123 20140830 231357.602 64.77235 -16.93977 11.963  2.09  2.09
1124 20140830 231510.031 64.83486 -16.88909 13.083  1.04  1.17
1125 20140830 231840.564 65.12852 -16.35062  1.632  2.03  2.23
1126 20140830 232707.969 65.12245 -16.35133  0.911  1.70  1.53
1127 20140830 233424.394 64.64959 -17.53534  4.691  3.10  2.34
1128 20140831 000249.948 64.85992 -16.84860  9.790  1.92  1.78
1129 20140831 000633.741 65.11838 -16.37811  1.980  1.73  1.35
1130 20140831 000701.800 65.11623 -16.37858  2.351  1.74  1.36
1131 20140831 001505.747 64.85848 -16.85258  9.087  1.05  1.02
1132 20140831 001626.691 64.79240 -16.90953 13.349  1.56  1.26
1133 20140831 001810.166 64.67079 -17.45373  7.448  3.76  2.51
1134 20140831 002109.063 65.04463 -16.59428  3.997  0.92  0.66
1135 20140831 002310.267 65.04059 -16.59272  3.693  1.34  1.31
1136 20140831 002844.832 66.22008 -18.25732 12.302  1.37  1.72
1137 20140831 002938.210 64.87280 -16.84393 12.561  1.68  1.63
1138 20140831 003019.319 64.87053 -16.82839 12.437  1.12  0.93
1139 20140831 003127.270 64.87050 -16.84228 13.660  1.56  1.32
1140 20140831 003312.058 64.84399 -16.86399 13.853  2.97  2.86
1141 20140831 003346.601 64.81687 -16.91092 12.359  2.06  1.62
1142 20140831 003525.456 64.83884 -16.87823  8.708  1.60  1.38
1143 20140831 003928.855 64.86890 -16.85806 11.049  1.80  1.60
1144 20140831 004015.422 64.77408 -16.92158 12.370  1.43  0.90
1145 20140831 005548.939 64.84592 -16.86756 13.340  2.39  2.13
1146 20140831 005842.765 64.85979 -16.84652 10.857  1.61  1.46
1147 20140831 005955.620 64.84547 -16.86441 14.085  3.21  2.83
1148 20140831 010101.247 64.85352 -16.85752 12.558  1.29  1.16
1149 20140831 010119.076 64.85382 -16.86667 13.882  1.92  1.49
1150 20140831 010401.493 64.84605 -16.86197 13.964  2.99  2.62
1151 20140831 013153.677 64.75525 -17.82472  0.796  1.95  1.50
1152 20140831 013331.843 64.85719 -16.85915 12.582  1.89  1.94
1153 20140831 013435.753 66.27219 -18.50664  9.786  1.18  1.50
1154 20140831 013532.142 64.81005 -16.90256 14.040  2.65  2.36
1155 20140831 013906.996 65.03362 -16.59072  2.271  1.33  1.35
1156 20140831 014113.379 64.67874 -17.55824  8.583  1.80  1.65
1157 20140831 014300.184 64.83291 -16.87606 10.634  0.92  0.99
1158 20140831 014316.335 64.86367 -16.84637 10.606  1.79  1.28
1159 20140831 014557.292 64.85986 -16.84606 10.204  1.18  0.99
1160 20140831 014700.503 64.86165 -16.85002 12.714  2.27  2.13
1161 20140831 014731.531 64.80073 -16.90686 11.861  1.17  0.95
1162 20140831 014848.977 65.07147 -16.54706  0.908  0.74  0.51
1163 20140831 015651.350 64.66908 -17.47862  4.829  2.58  1.65
1164 20140831 015739.999 64.86692 -16.84831 12.266  1.47  1.31
1165 20140831 015805.915 65.19782 -16.30405 10.388  1.74  1.87
1166 20140831 015903.328 65.04095 -16.58836  4.456  1.05  0.81
1167 20140831 020524.426 64.86395 -16.84344 13.438  2.10  2.14
1168 20140831 020756.721 64.67812 -17.45437  8.053  2.07  1.42
1169 20140831 020933.948 64.82691 -16.89840 12.992  1.66  1.21
1170 20140831 021335.856 65.12966 -16.34621  2.146  1.01  1.07
1171 20140831 021812.616 64.87346 -16.84559 11.817  1.74  1.70
1172 20140831 021941.493 65.13502 -16.34351  1.426  1.03  0.92
1173 20140831 022037.173 64.62419 -17.46834 10.597  2.16  1.60
1174 20140831 022220.522 64.78960 -16.93642 13.791  1.22  0.80
1175 20140831 022407.002 65.12719 -16.33911  1.084  2.07  1.81
1176 20140831 022607.118 64.85029 -16.86929 13.146  1.38  1.67
1177 20140831 022755.628 64.86743 -16.84735 12.160  1.12  1.11
1178 20140831 022848.907 65.12416 -16.36254  4.763  1.65  1.19
1179 20140831 022927.077 65.10380 -16.46343  5.360  2.04  1.75
1180 20140831 023149.399 64.86745 -16.85023 12.131  1.30  1.14
1181 20140831 023432.842 64.83052 -16.89901  6.692  1.03  0.78
1182 20140831 023526.824 64.86995 -16.84812 11.381  1.10  0.85
1183 20140831 024751.455 64.86176 -16.84490  9.902  2.95  2.81
1184 20140831 030201.268 65.12426 -16.35711  4.646  0.99  1.33
1185 20140831 031334.329 64.82423 -16.91277  8.937  1.35  1.47
1186 20140831 031345.998 64.67822 -17.51215  7.622  2.14  1.85
1187 20140831 031826.811 65.12644 -16.35021  2.794  1.95  1.88
1188 20140831 032052.881 64.79539 -16.92363 13.658  1.40  1.22
1189 20140831 032122.093 64.82809 -16.91006  8.906  0.86  0.35
1190 20140831 032613.937 64.79524 -16.92698 14.051  1.10  0.70
1191 20140831 032658.287 65.12818 -16.34307  5.005  2.45  2.20
1192 20140831 032801.396 64.85823 -16.84967 12.375  1.84  1.01
1193 20140831 032830.687 65.06802 -16.54615  1.496  1.09  0.82
1194 20140831 033544.709 64.83983 -16.87995 12.165  1.37  1.07
1195 20140831 033721.826 65.12892 -16.34227  5.825  2.10  2.01
